CMDLINE /home/oscar/anaconda2/envs/devito_newest/bin/python ./utest_nodask_naws.py
MEM 666.210938 1571166348.4741
MEM 666.210938 1571166348.5744
MEM 666.210938 1571166348.6747
MEM 666.210938 1571166348.7751
MEM 666.210938 1571166348.8754
MEM 666.210938 1571166348.9758
MEM 666.210938 1571166349.0761
MEM 666.210938 1571166349.1764
MEM 666.210938 1571166349.2768
MEM 666.210938 1571166349.3771
MEM 666.210938 1571166349.4774
MEM 666.210938 1571166349.5777
MEM 666.210938 1571166349.6780
MEM 666.210938 1571166349.7784
MEM 666.210938 1571166349.8787
MEM 666.210938 1571166349.9791
MEM 666.210938 1571166350.0794
MEM 666.210938 1571166350.1797
MEM 666.210938 1571166350.2800
MEM 666.210938 1571166350.3804
MEM 666.210938 1571166350.4806
MEM 666.210938 1571166350.5810
MEM 666.210938 1571166350.6813
MEM 666.210938 1571166350.7816
MEM 666.210938 1571166350.8819
MEM 666.210938 1571166350.9823
MEM 666.210938 1571166351.0826
MEM 666.210938 1571166351.1830
MEM 666.210938 1571166351.2834
MEM 666.210938 1571166351.3837
MEM 666.210938 1571166351.4840
MEM 666.210938 1571166351.5843
MEM 666.210938 1571166351.6846
MEM 666.210938 1571166351.7849
MEM 666.210938 1571166351.8852
MEM 666.210938 1571166351.9856
MEM 666.210938 1571166352.0859
MEM 666.210938 1571166352.1863
MEM 666.210938 1571166352.2867
MEM 666.210938 1571166352.3870
MEM 666.210938 1571166352.4873
MEM 666.210938 1571166352.5877
MEM 666.210938 1571166352.6879
MEM 666.210938 1571166352.7883
MEM 666.210938 1571166352.8897
MEM 666.210938 1571166352.9900
MEM 666.210938 1571166353.0903
MEM 666.210938 1571166353.1907
MEM 666.210938 1571166353.2911
MEM 666.210938 1571166353.3914
MEM 666.210938 1571166353.4918
MEM 666.210938 1571166353.5922
MEM 666.210938 1571166353.6925
MEM 666.210938 1571166353.7928
MEM 666.210938 1571166353.8932
MEM 666.210938 1571166353.9935
MEM 666.210938 1571166354.0938
MEM 666.210938 1571166354.1942
MEM 666.210938 1571166354.2945
MEM 666.210938 1571166354.3949
MEM 666.210938 1571166354.4952
MEM 666.210938 1571166354.5955
MEM 666.210938 1571166354.6964
MEM 666.210938 1571166354.7967
MEM 666.210938 1571166354.8971
MEM 666.210938 1571166354.9974
MEM 666.210938 1571166355.0977
MEM 666.210938 1571166355.1980
MEM 666.210938 1571166355.2984
MEM 666.210938 1571166355.3988
MEM 666.210938 1571166355.4990
MEM 656.929688 1571166355.5994
MEM 656.929688 1571166355.7000
MEM 656.929688 1571166355.8004
MEM 656.929688 1571166355.9016
MEM 656.929688 1571166356.0020
MEM 656.929688 1571166356.1023
MEM 656.929688 1571166356.2026
MEM 656.929688 1571166356.3030
MEM 656.929688 1571166356.4033
MEM 656.929688 1571166356.5037
MEM 656.929688 1571166356.6040
MEM 656.929688 1571166356.7044
MEM 656.929688 1571166356.8047
MEM 656.929688 1571166356.9051
MEM 656.929688 1571166357.0054
MEM 656.929688 1571166357.1058
MEM 656.929688 1571166357.2061
MEM 656.929688 1571166357.3065
MEM 656.929688 1571166357.4069
MEM 656.929688 1571166357.5072
MEM 656.929688 1571166357.6075
MEM 656.929688 1571166357.7078
MEM 656.929688 1571166357.8081
MEM 656.929688 1571166357.9085
MEM 656.929688 1571166358.0089
MEM 656.929688 1571166358.1092
MEM 656.929688 1571166358.2096
MEM 656.929688 1571166358.3099
MEM 656.929688 1571166358.4103
MEM 656.929688 1571166358.5106
MEM 656.929688 1571166358.6109
MEM 656.929688 1571166358.7120
MEM 656.929688 1571166358.8123
MEM 656.929688 1571166358.9127
MEM 656.929688 1571166359.0131
MEM 656.929688 1571166359.1134
MEM 656.929688 1571166359.2138
MEM 656.929688 1571166359.3141
MEM 656.929688 1571166359.4145
MEM 656.929688 1571166359.5148
MEM 656.929688 1571166359.6151
MEM 656.929688 1571166359.7154
MEM 656.929688 1571166359.8157
MEM 656.929688 1571166359.9161
MEM 656.929688 1571166360.0164
MEM 656.929688 1571166360.1168
MEM 656.929688 1571166360.2171
MEM 656.929688 1571166360.3175
MEM 656.929688 1571166360.4179
MEM 656.929688 1571166360.5182
MEM 656.929688 1571166360.6185
MEM 656.929688 1571166360.7188
MEM 661.312500 1571166360.8192
MEM 666.210938 1571166360.9195
MEM 666.210938 1571166361.0199
MEM 666.210938 1571166361.1203
MEM 666.210938 1571166361.2206
MEM 666.210938 1571166361.3210
MEM 666.210938 1571166361.4214
MEM 666.210938 1571166361.5217
MEM 666.210938 1571166361.6221
MEM 666.210938 1571166361.7224
MEM 666.210938 1571166361.8227
MEM 666.210938 1571166361.9231
MEM 666.210938 1571166362.0235
MEM 666.210938 1571166362.1238
MEM 666.210938 1571166362.2242
MEM 666.210938 1571166362.3246
MEM 666.210938 1571166362.4249
MEM 666.210938 1571166362.5252
MEM 666.210938 1571166362.6255
MEM 666.210938 1571166362.7259
MEM 666.210938 1571166362.8262
MEM 666.210938 1571166362.9266
MEM 666.210938 1571166363.0269
MEM 666.210938 1571166363.1272
MEM 666.210938 1571166363.2276
MEM 666.210938 1571166363.3279
MEM 666.210938 1571166363.4283
MEM 666.210938 1571166363.5285
MEM 666.210938 1571166363.6288
MEM 666.210938 1571166363.7292
MEM 666.210938 1571166363.8295
MEM 666.210938 1571166363.9299
MEM 666.210938 1571166364.0302
MEM 666.210938 1571166364.1305
MEM 666.210938 1571166364.2309
MEM 666.210938 1571166364.3313
MEM 666.210938 1571166364.4316
MEM 666.210938 1571166364.5319
MEM 666.210938 1571166364.6322
MEM 666.210938 1571166364.7326
MEM 666.210938 1571166364.8329
MEM 666.210938 1571166364.9332
MEM 666.210938 1571166365.0336
MEM 666.210938 1571166365.1339
MEM 666.210938 1571166365.2342
MEM 666.210938 1571166365.3346
MEM 666.210938 1571166365.4349
MEM 666.210938 1571166365.5352
MEM 666.210938 1571166365.6356
MEM 666.210938 1571166365.7359
MEM 666.210938 1571166365.8362
MEM 666.210938 1571166365.9366
MEM 666.210938 1571166366.0370
MEM 666.210938 1571166366.1373
MEM 666.210938 1571166366.2377
MEM 666.210938 1571166366.3380
MEM 666.210938 1571166366.4384
MEM 666.210938 1571166366.5387
MEM 666.210938 1571166366.6390
MEM 666.210938 1571166366.7393
MEM 666.210938 1571166366.8397
MEM 666.210938 1571166366.9401
MEM 666.210938 1571166367.0404
MEM 666.210938 1571166367.1408
MEM 666.210938 1571166367.2411
MEM 666.210938 1571166367.3415
MEM 666.210938 1571166367.4419
MEM 666.210938 1571166367.5422
MEM 666.210938 1571166367.6425
MEM 666.210938 1571166367.7428
MEM 666.210938 1571166367.8432
MEM 666.210938 1571166367.9435
MEM 666.210938 1571166368.0439
MEM 666.210938 1571166368.1443
MEM 666.210938 1571166368.2446
MEM 666.210938 1571166368.3449
MEM 666.210938 1571166368.4453
MEM 666.210938 1571166368.5456
MEM 666.210938 1571166368.6459
MEM 666.210938 1571166368.7462
MEM 666.210938 1571166368.8466
MEM 666.210938 1571166368.9470
MEM 666.210938 1571166369.0473
MEM 666.210938 1571166369.1477
MEM 666.210938 1571166369.2481
MEM 666.210938 1571166369.3484
MEM 666.210938 1571166369.4488
MEM 666.210938 1571166369.5491
MEM 666.210938 1571166369.6494
MEM 666.210938 1571166369.7497
MEM 666.210938 1571166369.8501
MEM 666.210938 1571166369.9504
MEM 666.210938 1571166370.0508
MEM 666.210938 1571166370.1511
MEM 666.210938 1571166370.2515
MEM 666.210938 1571166370.3518
MEM 666.210938 1571166370.4522
MEM 666.210938 1571166370.5525
MEM 666.210938 1571166370.6528
MEM 666.210938 1571166370.7531
MEM 666.210938 1571166370.8534
MEM 666.210938 1571166370.9538
MEM 666.210938 1571166371.0541
MEM 666.210938 1571166371.1544
MEM 666.210938 1571166371.2548
MEM 666.210938 1571166371.3551
MEM 666.210938 1571166371.4554
MEM 656.929688 1571166371.5557
MEM 656.929688 1571166371.6561
MEM 656.929688 1571166371.7564
MEM 656.929688 1571166371.8568
MEM 656.929688 1571166371.9571
MEM 656.929688 1571166372.0574
MEM 656.929688 1571166372.1578
MEM 656.929688 1571166372.2581
MEM 656.929688 1571166372.3585
MEM 656.929688 1571166372.4588
MEM 656.929688 1571166372.5590
MEM 656.929688 1571166372.6593
MEM 656.929688 1571166372.7597
MEM 656.929688 1571166372.8600
MEM 656.929688 1571166372.9604
MEM 656.929688 1571166373.0607
MEM 656.929688 1571166373.1610
MEM 656.929688 1571166373.2614
MEM 656.929688 1571166373.3617
MEM 656.929688 1571166373.4621
MEM 656.929688 1571166373.5623
MEM 656.929688 1571166373.6626
MEM 656.929688 1571166373.7630
MEM 656.929688 1571166373.8633
MEM 656.929688 1571166373.9636
MEM 656.929688 1571166374.0639
MEM 656.929688 1571166374.1643
MEM 656.929688 1571166374.2646
MEM 656.929688 1571166374.3650
MEM 656.929688 1571166374.4653
MEM 656.929688 1571166374.5656
MEM 656.929688 1571166374.6659
MEM 656.929688 1571166374.7662
MEM 656.929688 1571166374.8665
MEM 656.929688 1571166374.9669
MEM 656.929688 1571166375.0672
MEM 656.929688 1571166375.1676
MEM 656.929688 1571166375.2679
MEM 656.929688 1571166375.3683
MEM 656.929688 1571166375.4686
MEM 656.929688 1571166375.5688
MEM 656.929688 1571166375.6691
MEM 656.929688 1571166375.7695
MEM 656.929688 1571166375.8698
MEM 656.929688 1571166375.9702
MEM 656.929688 1571166376.0705
MEM 656.929688 1571166376.1709
MEM 656.929688 1571166376.2712
MEM 656.929688 1571166376.3716
MEM 656.929688 1571166376.4719
MEM 656.929688 1571166376.5722
MEM 666.250000 1571166376.6725
MEM 666.250000 1571166376.7728
MEM 666.250000 1571166376.8732
MEM 666.250000 1571166376.9735
MEM 666.250000 1571166377.0738
MEM 666.250000 1571166377.1741
MEM 666.250000 1571166377.2745
MEM 666.250000 1571166377.3749
MEM 666.250000 1571166377.4752
MEM 666.250000 1571166377.5756
MEM 666.250000 1571166377.6758
MEM 666.250000 1571166377.7762
MEM 666.250000 1571166377.8765
MEM 666.250000 1571166377.9769
MEM 666.250000 1571166378.0771
MEM 666.250000 1571166378.1775
MEM 666.250000 1571166378.2779
MEM 666.250000 1571166378.3782
MEM 666.250000 1571166378.4785
MEM 666.250000 1571166378.5789
MEM 666.250000 1571166378.6791
MEM 666.250000 1571166378.7795
MEM 666.250000 1571166378.8798
MEM 666.250000 1571166378.9802
MEM 666.250000 1571166379.0805
MEM 666.250000 1571166379.1808
MEM 666.250000 1571166379.2812
MEM 666.250000 1571166379.3815
MEM 666.250000 1571166379.4819
MEM 666.250000 1571166379.5822
MEM 666.250000 1571166379.6824
MEM 666.250000 1571166379.7828
MEM 666.250000 1571166379.8831
MEM 666.250000 1571166379.9834
MEM 666.250000 1571166380.0837
MEM 666.250000 1571166380.1840
MEM 666.250000 1571166380.2844
MEM 666.250000 1571166380.3848
MEM 666.250000 1571166380.4850
MEM 666.250000 1571166380.5854
MEM 666.250000 1571166380.6856
MEM 666.250000 1571166380.7859
MEM 666.250000 1571166380.8862
MEM 666.250000 1571166380.9866
MEM 666.250000 1571166381.0869
MEM 666.250000 1571166381.1872
MEM 666.250000 1571166381.2876
MEM 666.250000 1571166381.3880
MEM 666.250000 1571166381.4883
MEM 666.250000 1571166381.5886
MEM 666.250000 1571166381.6888
MEM 666.250000 1571166381.7892
MEM 666.250000 1571166381.8895
MEM 666.250000 1571166381.9899
MEM 666.250000 1571166382.0902
MEM 666.250000 1571166382.1905
MEM 666.250000 1571166382.2909
MEM 666.250000 1571166382.3912
MEM 666.250000 1571166382.4915
MEM 666.250000 1571166382.5919
MEM 666.250000 1571166382.6921
MEM 666.250000 1571166382.7925
MEM 666.250000 1571166382.8927
MEM 666.250000 1571166382.9931
MEM 666.250000 1571166383.0933
MEM 666.250000 1571166383.1937
MEM 666.250000 1571166383.2941
MEM 666.250000 1571166383.3944
MEM 666.250000 1571166383.4947
MEM 666.250000 1571166383.5950
MEM 666.250000 1571166383.6954
MEM 666.250000 1571166383.7957
MEM 666.250000 1571166383.8960
MEM 666.250000 1571166383.9963
MEM 666.250000 1571166384.0966
MEM 666.250000 1571166384.1970
MEM 666.250000 1571166384.2974
MEM 666.250000 1571166384.3977
MEM 666.250000 1571166384.4981
MEM 666.250000 1571166384.5984
MEM 666.250000 1571166384.7008
MEM 666.250000 1571166384.8011
MEM 666.250000 1571166384.9014
MEM 666.250000 1571166385.0018
MEM 666.250000 1571166385.1020
MEM 666.250000 1571166385.2024
MEM 666.250000 1571166385.3027
MEM 666.250000 1571166385.4031
MEM 666.250000 1571166385.5034
MEM 666.250000 1571166385.6037
MEM 666.250000 1571166385.7040
MEM 666.250000 1571166385.8043
MEM 666.250000 1571166385.9046
MEM 666.250000 1571166386.0050
MEM 666.250000 1571166386.1053
MEM 666.250000 1571166386.2056
MEM 666.250000 1571166386.3060
MEM 666.250000 1571166386.4063
MEM 666.250000 1571166386.5066
MEM 666.250000 1571166386.6069
MEM 666.250000 1571166386.7073
MEM 666.250000 1571166386.8076
MEM 666.250000 1571166386.9080
MEM 656.929688 1571166387.0083
MEM 656.929688 1571166387.1085
MEM 656.929688 1571166387.2089
MEM 656.929688 1571166387.3092
MEM 656.929688 1571166387.4096
MEM 656.929688 1571166387.5099
MEM 656.929688 1571166387.6103
MEM 656.929688 1571166387.7106
MEM 656.929688 1571166387.8110
MEM 656.929688 1571166387.9113
MEM 656.929688 1571166388.0116
MEM 656.929688 1571166388.1119
MEM 656.929688 1571166388.2122
MEM 656.929688 1571166388.3126
MEM 656.929688 1571166388.4129
MEM 656.929688 1571166388.5132
MEM 656.929688 1571166388.6136
MEM 656.929688 1571166388.7139
MEM 656.929688 1571166388.8142
MEM 656.929688 1571166388.9145
MEM 656.929688 1571166389.0149
MEM 656.929688 1571166389.1152
MEM 656.929688 1571166389.2156
MEM 656.929688 1571166389.3159
MEM 656.929688 1571166389.4163
MEM 656.929688 1571166389.5166
MEM 656.929688 1571166389.6169
MEM 656.929688 1571166389.7172
MEM 656.929688 1571166389.8176
MEM 656.929688 1571166389.9179
MEM 656.929688 1571166390.0183
MEM 656.929688 1571166390.1186
MEM 656.929688 1571166390.2189
MEM 656.929688 1571166390.3193
MEM 656.929688 1571166390.4196
MEM 656.929688 1571166390.5199
MEM 656.929688 1571166390.6202
MEM 656.929688 1571166390.7205
MEM 656.929688 1571166390.8209
MEM 656.929688 1571166390.9242
MEM 656.929688 1571166391.0245
MEM 656.929688 1571166391.1248
MEM 656.929688 1571166391.2252
MEM 656.929688 1571166391.3255
MEM 656.929688 1571166391.4259
MEM 656.929688 1571166391.5262
MEM 656.929688 1571166391.6265
MEM 656.929688 1571166391.7269
MEM 656.929688 1571166391.8272
MEM 656.929688 1571166391.9276
MEM 656.929688 1571166392.0279
MEM 656.929688 1571166392.1282
MEM 656.929688 1571166392.2285
MEM 666.210938 1571166392.3289
MEM 666.210938 1571166392.4292
MEM 666.210938 1571166392.5295
MEM 666.210938 1571166392.6298
MEM 666.210938 1571166392.7301
MEM 666.210938 1571166392.8305
MEM 666.210938 1571166392.9308
MEM 666.210938 1571166393.0312
MEM 666.210938 1571166393.1316
MEM 666.210938 1571166393.2319
MEM 666.210938 1571166393.3323
MEM 666.210938 1571166393.4327
MEM 666.210938 1571166393.5330
MEM 666.210938 1571166393.6334
MEM 666.210938 1571166393.7338
MEM 666.210938 1571166393.8341
MEM 666.210938 1571166393.9345
MEM 666.210938 1571166394.0349
MEM 666.210938 1571166394.1352
MEM 666.210938 1571166394.2355
MEM 666.210938 1571166394.3358
MEM 666.210938 1571166394.4362
MEM 666.210938 1571166394.5365
MEM 666.210938 1571166394.6368
MEM 666.210938 1571166394.7372
MEM 666.210938 1571166394.8375
MEM 666.210938 1571166394.9379
MEM 666.210938 1571166395.0382
MEM 666.210938 1571166395.1387
MEM 666.210938 1571166395.2391
MEM 666.210938 1571166395.3394
MEM 666.210938 1571166395.4398
MEM 666.210938 1571166395.5401
MEM 666.210938 1571166395.6404
MEM 666.210938 1571166395.7407
MEM 666.210938 1571166395.8411
MEM 666.210938 1571166395.9414
MEM 666.210938 1571166396.0418
MEM 666.210938 1571166396.1421
MEM 666.210938 1571166396.2424
MEM 666.210938 1571166396.3427
MEM 666.210938 1571166396.4431
MEM 666.210938 1571166396.5434
MEM 666.210938 1571166396.6438
MEM 666.210938 1571166396.7441
MEM 666.210938 1571166396.8444
MEM 666.210938 1571166396.9448
MEM 666.210938 1571166397.0451
MEM 666.210938 1571166397.1455
MEM 666.210938 1571166397.2458
MEM 666.210938 1571166397.3462
MEM 666.210938 1571166397.4465
MEM 666.210938 1571166397.5474
MEM 666.210938 1571166397.6477
MEM 666.210938 1571166397.7480
MEM 666.210938 1571166397.8484
MEM 666.210938 1571166397.9503
MEM 666.210938 1571166398.0506
MEM 666.210938 1571166398.1510
MEM 666.210938 1571166398.2514
MEM 666.210938 1571166398.3517
MEM 666.210938 1571166398.4521
MEM 666.210938 1571166398.5524
MEM 666.210938 1571166398.6527
MEM 666.210938 1571166398.7530
MEM 666.210938 1571166398.8534
MEM 666.210938 1571166398.9537
MEM 666.210938 1571166399.0541
MEM 666.210938 1571166399.1544
MEM 666.210938 1571166399.2548
MEM 666.210938 1571166399.3551
MEM 666.210938 1571166399.4554
MEM 666.210938 1571166399.5557
MEM 666.210938 1571166399.6560
MEM 666.210938 1571166399.7563
MEM 666.210938 1571166399.8567
MEM 666.210938 1571166399.9570
MEM 666.210938 1571166400.0574
MEM 666.210938 1571166400.1577
MEM 666.210938 1571166400.2581
MEM 666.210938 1571166400.3584
MEM 666.210938 1571166400.4588
MEM 666.210938 1571166400.5591
MEM 666.210938 1571166400.6594
MEM 666.210938 1571166400.7599
MEM 666.210938 1571166400.8602
MEM 666.210938 1571166400.9606
MEM 666.210938 1571166401.0609
MEM 666.210938 1571166401.1613
MEM 666.210938 1571166401.2617
MEM 666.210938 1571166401.3620
MEM 666.210938 1571166401.4624
MEM 666.210938 1571166401.5626
MEM 666.210938 1571166401.6630
MEM 666.210938 1571166401.7639
MEM 666.210938 1571166401.8643
MEM 666.210938 1571166401.9647
MEM 666.210938 1571166402.0650
MEM 666.210938 1571166402.1654
MEM 666.210938 1571166402.2657
MEM 666.210938 1571166402.3661
MEM 666.210938 1571166402.4664
MEM 666.210938 1571166402.5668
MEM 666.210938 1571166402.6671
MEM 666.210938 1571166402.7674
MEM 666.210938 1571166402.8678
MEM 666.210938 1571166402.9682
MEM 666.210938 1571166403.0685
MEM 666.210938 1571166403.1689
MEM 666.210938 1571166403.2693
MEM 666.210938 1571166403.3696
MEM 666.210938 1571166403.4700
MEM 666.210938 1571166403.5702
MEM 666.210938 1571166403.6706
MEM 666.210938 1571166403.7709
MEM 666.210938 1571166403.8713
MEM 666.210938 1571166403.9716
MEM 666.210938 1571166404.0719
MEM 666.210938 1571166404.1723
MEM 666.210938 1571166404.2727
MEM 666.210938 1571166404.3730
MEM 666.210938 1571166404.4734
MEM 666.210938 1571166404.5736
MEM 656.929688 1571166404.6739
MEM 656.929688 1571166404.7743
MEM 656.929688 1571166404.8747
MEM 656.929688 1571166404.9750
MEM 656.929688 1571166405.0754
MEM 656.929688 1571166405.1757
MEM 656.929688 1571166405.2761
MEM 656.929688 1571166405.3764
MEM 656.929688 1571166405.4767
MEM 656.929688 1571166405.5770
MEM 656.929688 1571166405.6773
MEM 656.929688 1571166405.7777
MEM 656.929688 1571166405.8781
MEM 656.929688 1571166405.9784
MEM 656.929688 1571166406.0788
MEM 656.929688 1571166406.1791
MEM 656.929688 1571166406.2795
MEM 656.929688 1571166406.3798
MEM 656.929688 1571166406.4801
MEM 656.929688 1571166406.5805
MEM 656.929688 1571166406.6808
MEM 656.929688 1571166406.7811
MEM 656.929688 1571166406.8815
MEM 656.929688 1571166406.9818
MEM 656.929688 1571166407.0821
MEM 656.929688 1571166407.1825
MEM 656.929688 1571166407.2829
MEM 656.929688 1571166407.3832
MEM 656.929688 1571166407.4835
MEM 656.929688 1571166407.5839
MEM 656.929688 1571166407.6842
MEM 656.929688 1571166407.7846
MEM 656.929688 1571166407.8850
MEM 656.929688 1571166407.9853
MEM 656.929688 1571166408.0857
MEM 656.929688 1571166408.1861
MEM 656.929688 1571166408.2864
MEM 656.929688 1571166408.3868
MEM 656.929688 1571166408.4870
MEM 656.929688 1571166408.5873
MEM 656.929688 1571166408.6877
MEM 656.929688 1571166408.7880
MEM 656.929688 1571166408.8883
MEM 656.929688 1571166408.9913
MEM 656.929688 1571166409.0917
MEM 656.929688 1571166409.1920
MEM 656.929688 1571166409.2924
MEM 656.929688 1571166409.3927
MEM 656.929688 1571166409.4931
MEM 656.929688 1571166409.5935
MEM 656.929688 1571166409.6938
MEM 656.929688 1571166409.7941
MEM 656.929688 1571166409.8945
MEM 656.929688 1571166409.9948
MEM 656.929688 1571166410.0952
MEM 656.929688 1571166410.1956
MEM 656.929688 1571166410.2959
MEM 666.210938 1571166410.3962
MEM 666.210938 1571166410.4966
MEM 666.210938 1571166410.5969
MEM 666.210938 1571166410.6972
MEM 666.210938 1571166410.7976
MEM 666.210938 1571166410.8979
MEM 666.210938 1571166410.9983
MEM 666.210938 1571166411.0986
MEM 666.210938 1571166411.1990
MEM 666.210938 1571166411.2993
MEM 666.210938 1571166411.3997
MEM 666.210938 1571166411.5000
MEM 666.210938 1571166411.6004
MEM 666.210938 1571166411.7007
MEM 666.210938 1571166411.8011
MEM 666.210938 1571166411.9014
MEM 666.210938 1571166412.0018
MEM 666.210938 1571166412.1022
MEM 666.210938 1571166412.2026
MEM 666.210938 1571166412.3030
MEM 666.210938 1571166412.4033
MEM 666.210938 1571166412.5037
MEM 666.210938 1571166412.6040
MEM 666.210938 1571166412.7044
MEM 666.210938 1571166412.8047
MEM 666.210938 1571166412.9050
MEM 666.210938 1571166413.0054
MEM 666.210938 1571166413.1056
MEM 666.210938 1571166413.2060
MEM 666.210938 1571166413.3063
MEM 666.210938 1571166413.4067
MEM 666.210938 1571166413.5070
MEM 666.210938 1571166413.6073
MEM 666.210938 1571166413.7076
MEM 666.210938 1571166413.8079
MEM 666.210938 1571166413.9082
MEM 666.210938 1571166414.0086
MEM 666.210938 1571166414.1089
MEM 666.210938 1571166414.2092
MEM 666.210938 1571166414.3095
MEM 666.210938 1571166414.4099
MEM 666.210938 1571166414.5101
MEM 666.210938 1571166414.6105
MEM 666.210938 1571166414.7108
MEM 666.210938 1571166414.8111
MEM 666.210938 1571166414.9114
MEM 666.210938 1571166415.0118
MEM 666.210938 1571166415.1152
MEM 666.210938 1571166415.2156
MEM 666.210938 1571166415.3160
MEM 666.210938 1571166415.4163
MEM 666.210938 1571166415.5167
MEM 666.210938 1571166415.6170
MEM 666.210938 1571166415.7174
MEM 666.210938 1571166415.8177
MEM 666.210938 1571166415.9181
MEM 666.210938 1571166416.0229
MEM 666.210938 1571166416.1270
MEM 666.210938 1571166416.2274
MEM 666.210938 1571166416.3278
MEM 666.210938 1571166416.4282
MEM 666.210938 1571166416.5285
MEM 666.210938 1571166416.6289
MEM 666.210938 1571166416.7293
MEM 666.210938 1571166416.8296
MEM 666.210938 1571166416.9300
MEM 666.210938 1571166417.0304
MEM 666.210938 1571166417.1307
MEM 666.210938 1571166417.2311
MEM 666.210938 1571166417.3314
MEM 666.210938 1571166417.4318
MEM 666.210938 1571166417.5330
MEM 666.210938 1571166417.6334
MEM 666.210938 1571166417.7337
MEM 666.210938 1571166417.8341
MEM 666.210938 1571166417.9346
MEM 666.210938 1571166418.0350
MEM 666.210938 1571166418.1373
MEM 666.210938 1571166418.2377
MEM 666.210938 1571166418.3381
MEM 666.210938 1571166418.4384
MEM 666.210938 1571166418.5388
MEM 666.210938 1571166418.6391
MEM 666.210938 1571166418.7395
MEM 666.210938 1571166418.8397
MEM 666.210938 1571166418.9401
MEM 666.210938 1571166419.0405
MEM 666.210938 1571166419.1409
MEM 666.210938 1571166419.2412
MEM 666.210938 1571166419.3416
MEM 666.210938 1571166419.4419
MEM 666.210938 1571166419.5422
MEM 666.210938 1571166419.6425
MEM 666.210938 1571166419.7429
MEM 666.210938 1571166419.8433
MEM 666.210938 1571166419.9436
MEM 666.210938 1571166420.0440
MEM 666.210938 1571166420.1443
MEM 666.210938 1571166420.2447
MEM 666.210938 1571166420.3451
MEM 666.210938 1571166420.4454
MEM 666.210938 1571166420.5458
MEM 666.210938 1571166420.6462
MEM 666.210938 1571166420.7465
MEM 666.210938 1571166420.8468
MEM 666.210938 1571166420.9471
MEM 666.210938 1571166421.0475
MEM 666.210938 1571166421.1478
MEM 666.210938 1571166421.2482
MEM 666.210938 1571166421.3485
MEM 666.210938 1571166421.4489
MEM 666.210938 1571166421.5492
MEM 666.210938 1571166421.6496
MEM 666.210938 1571166421.7499
MEM 666.210938 1571166421.8503
MEM 666.210938 1571166421.9507
MEM 666.210938 1571166422.0510
MEM 666.210938 1571166422.1514
MEM 666.210938 1571166422.2518
MEM 666.210938 1571166422.3522
MEM 666.210938 1571166422.4525
MEM 666.210938 1571166422.5528
MEM 656.929688 1571166422.6531
MEM 656.929688 1571166422.7535
MEM 656.929688 1571166422.8539
MEM 656.929688 1571166422.9542
MEM 656.929688 1571166423.0546
MEM 656.929688 1571166423.1550
MEM 656.929688 1571166423.2554
MEM 656.929688 1571166423.3558
MEM 656.929688 1571166423.4561
MEM 656.929688 1571166423.5565
MEM 656.929688 1571166423.6568
MEM 656.929688 1571166423.7572
MEM 656.929688 1571166423.8575
MEM 656.929688 1571166423.9578
MEM 656.929688 1571166424.0582
MEM 656.929688 1571166424.1586
MEM 656.929688 1571166424.2590
MEM 656.929688 1571166424.3594
MEM 656.929688 1571166424.4597
MEM 656.929688 1571166424.5600
MEM 656.929688 1571166424.6603
MEM 656.929688 1571166424.7607
MEM 656.929688 1571166424.8610
MEM 656.929688 1571166424.9613
MEM 656.929688 1571166425.0617
MEM 656.929688 1571166425.1620
MEM 656.929688 1571166425.2623
MEM 656.929688 1571166425.3627
MEM 656.929688 1571166425.4630
MEM 656.929688 1571166425.5634
MEM 656.929688 1571166425.6637
MEM 656.929688 1571166425.7640
MEM 656.929688 1571166425.8643
MEM 656.929688 1571166425.9647
MEM 656.929688 1571166426.0651
MEM 656.929688 1571166426.1655
MEM 656.929688 1571166426.2659
MEM 656.929688 1571166426.3662
MEM 656.929688 1571166426.4665
MEM 656.929688 1571166426.5669
MEM 656.929688 1571166426.6672
MEM 656.929688 1571166426.7676
MEM 656.929688 1571166426.8679
MEM 656.929688 1571166426.9683
MEM 656.929688 1571166427.0687
MEM 656.929688 1571166427.1690
MEM 656.929688 1571166427.2693
MEM 656.929688 1571166427.3697
MEM 656.929688 1571166427.4701
MEM 656.929688 1571166427.5704
MEM 656.929688 1571166427.6707
MEM 656.929688 1571166427.7711
MEM 656.929688 1571166427.8714
MEM 656.929688 1571166427.9718
MEM 656.929688 1571166428.0722
MEM 656.929688 1571166428.1725
MEM 666.210938 1571166428.2729
MEM 666.210938 1571166428.3733
MEM 666.210938 1571166428.4736
MEM 666.210938 1571166428.5744
MEM 666.210938 1571166428.6747
MEM 666.210938 1571166428.7751
MEM 666.210938 1571166428.8754
MEM 666.210938 1571166428.9758
MEM 666.210938 1571166429.0762
MEM 666.210938 1571166429.1766
MEM 666.210938 1571166429.2769
MEM 666.210938 1571166429.3772
MEM 666.210938 1571166429.4775
MEM 666.210938 1571166429.5779
MEM 666.210938 1571166429.6783
MEM 666.210938 1571166429.7786
MEM 666.210938 1571166429.8790
MEM 666.210938 1571166429.9794
MEM 666.210938 1571166430.0797
MEM 666.210938 1571166430.1801
MEM 666.210938 1571166430.2804
MEM 666.210938 1571166430.3808
MEM 666.210938 1571166430.4811
MEM 666.210938 1571166430.5815
MEM 666.210938 1571166430.6818
